0xc2236905830b354a043de8da9bdd8c0761466617e3441b27d8a594ed8d9314d5f8ec1021825a4924b43702f17812b9ae486503ee302aeaf4eb389d0c161506547ac36e58a981d0c7ccab224d26727b259084c8b3747ea33b516d5f6f6439aa6b5dd97dbf620097b65bf2c5e5b0ba014256790a7052434e1c2f337773281ed23ee7e09a8b1fcafcde2ddf9e2cd795cf093a89a84f409ff63132a6b8c668190e41a7d6600fdbacd3b713c476183c9c364c87d4ffbe8557e45e2e98a20d7f11b24708c192f0bb71f3afe6e2d1a1ad63b5fbcddcbdcefdb159a02953fa558a5c4b6c91888ebc1a7c3f1d80fe67e99620f76a45e1a48fef7534992bc0f950c9f5cb86,6,0.265000
0x8695396440eff6562d519df0170c97b70e508f464b63e43dc9ad79a9e27bc16f8204fbb420a87a0269df265f1ed087ce3ea772f4247c6a195c980f7d29844485c230912b8ee7f149dbb570368322e6da1d9aa03cca58c59459b8359b3a0ad2b912a59f1ff87fd1acf7b6dd9e2ed6b0552fbcf33f06216e57c676a315736d1001ffed374dc34892fd13a1f5ee8c031c898807dccb14f2321bc7bebb5b11aed9ec8ba66c542a0525087534cd93668a4ae1de9ce92874fa272c62c4e071a4ba52a24e0b189978b231778db35dea41615a0d47b1650033aa4cebd323fe81bfcc163bd4fc5ee5e3ab4338e8afc845f980429096d56bcf6709d853bd4f60c0681a7ed7,5,0.250230
0x5d789170177b9d7713e97dfc2ddf6a1c28c34c54c2bdad03a4b831a2e629e8055afb92893795e7a139ea382b198634d1978323bb100df23a50ebf7845985b5452cee58af0fd48af8d0f69b30013deda3ca121d6162b4ab7a268d5c7ece6b25d62775ccac2ee2d7dbe1da55e0f094726cbf5121dcb1ae9e0e829c67085f90de687c52074024e5652af132c70b098066c4d81520338ec53c47069a4fdd7153c056469fa814ef4804a7d5f9fd6de3e48c6f764a0aa0934b443f8142365e60ec4d221f6943b2cba6c879cfbcba35f4642fd2b33b981b4e7f73f3b0aad3c618b741fffaf58f8b490cc9b9c1cdb6be021e88a5116e3e63961600fed987571a5b74a999,4,0.420860
0x5d789170177b9d7713e97dfc2ddf6a1c28c34c54c2bdad03a4b831a2e629e8055afb92893795e7a139ea382b198634d1978323bb100df23a50ebf7845985b5452cee58af0fd48af8d0f69b30013deda3ca121d6162b4ab7a268d5c7ece6b25d62775ccac2ee2d7dbe1da55e0f094726cbf5121dcb1ae9e0e829c67085f90de687c52074024e5652af132c70b098066c4d81520338ec53c47069a4fdd7153c056469fa814ef4804a7d5f9fd6de3e48c6f764a0aa0934b443f8142365e60ec4d221f6943b2cba6c879cfbcba35f4642fd2b33b981b4e7f73f3b0aad3c618b741fffaf58f8b490cc9b9c1cdb6be021e88a5116e3e63961600fed987571a5b74a999,5,0.280350
0x6a7ccd119ad5c487751cbf74df7aa392147dc790153a1870ce0f4b0dcf5e96f3375fefd1b888abeb4686a8b4c0783c985813625c893169796decbd6343e41e45e2f8445bdde07bd98af06c12ca401d73db77ac6e8e659df7fc4e0764ded3bb2e83ade6f67609683fa96056da1799a4590ce50eaafe38a636410503bcfd943ef19b0ba7e867b0ed28c9d60a9c84b72923e1b9c295dc3b50f947b310b60620a04a66f5b17193c8a23d02268d4db2249ecbba91fbd432d01b522c6182d7a5d8eafa51c6256ba1e908c3ff49b57f4819af72538516004c219f42224f27e7cc5af2c5347e812d976feef42b8b33ae2ad2e301351a2f04305d8c54be558f8057c11f39,2,0.330720
0xe958a59e7c313a85431a229349c96db9ffeffb2c35f3086ea49461304f00f5f2a28c19d52fbd92c6ea1b72fd27d818b3974a06203bf70ccadedd6f6073b5e1babc4c5584cee0be53ee50d06afe0e76240f15680d12f974c3874d8d07bfeb01985ec7fa36b610417083e67e37b0463826c2ae2969abf6b1b7f46603173ed43c1ddce84b443f407811ed6c0b219b0479165f333d09c47b67d914915a63d2adc8a7cd8fa965526bf8756486db57ac9a2d42e3965ccfd1f1bb48c12a345682998a62daec9fa0c0af90775be2718b238145a80232b2cbaa1f1ee728a17fd70a51e5057dc5a639b8f0b4ccfc801c2b258e2e595d89df959d13d3d64e7a9c475488e4a3,5,0.316090
0x335f4e0ea2549eb6ad4b79aacee03d7c9b617417cceaa9cf4f976bdc26ac44876373944c5e53f76a58071c434947efa4be68b755e7a78e1df060fb8422e2640d8b281e83823ef45d1f095cc3b1d28f7129f12a3a8c57629f0a2baeb36f7d08af3c40edfcf5b06cff23980c7652b9db0427c881b4cd963137d19248006e7a9de42d119a35bc42a3c28886ca50a6ebd3deab1b5a6d7712d5f2b2f8bb18e3217f89c47ea8d6244af66536f33be145fa051a0206dd2eb869cbe5c941bfdfc55691992013bd67a12f465b0f34162c30660bc625d0c71990513f780385d7a593e9d9ba32fe0195e659fdf9eeda107b9cc172d88a38d414b5c0703975e815a08d804dec,1,1.044550
0x4e7f75e73530e292993f20c8fc0f3c8efad4bdeac52998b5b164ed058cd19e7267f2183bbc542336deaccddca63207ff1b95229dd3f6eefdd581e8e17ce95c6210f8e4fe3a974116da464ab249b92cbae5c0b4f73e0084a357cf0ae3a76d69cb79e60124711f2eb07477f0dfc6554b0c45af914f802b33ec126e3dc363651a7a562a1170cadba84d5068ef8ad95a17d7930352aa286040f313bfa9430b9473b30ec28f4706ebf5ce9a82a0852f4289dd9c6a7e66b8395983b70d8d04480208ad21a2a4158b6c7626ab883758c7d0259bcc0990865b9fbb871d5df1d614c92751ae537ba1c4781c96d844384c61fb2d1ef95e5f19bea5d2317db6c1e06ff46b34,1,1.421990
0x4e7f75e73530e292993f20c8fc0f3c8efad4bdeac52998b5b164ed058cd19e7267f2183bbc542336deaccddca63207ff1b95229dd3f6eefdd581e8e17ce95c6210f8e4fe3a974116da464ab249b92cbae5c0b4f73e0084a357cf0ae3a76d69cb79e60124711f2eb07477f0dfc6554b0c45af914f802b33ec126e3dc363651a7a562a1170cadba84d5068ef8ad95a17d7930352aa286040f313bfa9430b9473b30ec28f4706ebf5ce9a82a0852f4289dd9c6a7e66b8395983b70d8d04480208ad21a2a4158b6c7626ab883758c7d0259bcc0990865b9fbb871d5df1d614c92751ae537ba1c4781c96d844384c61fb2d1ef95e5f19bea5d2317db6c1e06ff46b34,3,0.347840
0xecff84999a96156af5119348a762b191a97d3456efbb5d03829b850a0eae7faac3331cced27316a2c45e9d7159b644df0c19b0d540bcac3cf36cfb6587b58b5326354e2d06c0a6e545608fd9dacb2c37b9b443a36e3d42f81e246638ba1d548d94adc2e30dc7cd72016b755c1fd0511b02f44b7977a1dec8dd395f140bc97b4f74f146bdb7f9232ef6957e1a9e527a806d86a568e7ee20554db364c525587c2a2276e6abe841d6d45bf21829fa61310913708a075aa05704d3e1c6dc6f12303f2f8990cfe0fcd8983a83f09cdbe949974c81e221e4a4af47beca9fc18e633b0869ed3e67924ad7ea78a81727508832002b360f8cfdb810ccbfb2d1fef72805eb,5,0.532030
0xc2c4b7dad21ba1715325bfb263979436ac3c4db6f8cf6acdbcdc7e459287ec2f69aa4bc9f20c9de57a221037dbcb3f5c9caee1810b1833667c8fab2a721ea2c7fd4e465fe9f716436efec119140a56641c08d97024ee9605854235277906484974fb1503fa0d13a3478e510eeaf36c4af58d80afbdf63ba000ba5e23a9e6d1120fd662656029d5ccd7ce82076dd49ba41f02b0507f1a67d386d01d7dfc99e8a632b5119301398c5968be9ee2b441f0f14ce05d9178ebb1a52e177304ff8428ef61523d9f2ddf76958390554fd831a83ef96fc85a9aad6bbb77e4b33889ed3a2ce78bdea72b09c0b92034577be354c64426882158dd75b830c3f498c55bca408a,1,1.631790
0xc2c4b7dad21ba1715325bfb263979436ac3c4db6f8cf6acdbcdc7e459287ec2f69aa4bc9f20c9de57a221037dbcb3f5c9caee1810b1833667c8fab2a721ea2c7fd4e465fe9f716436efec119140a56641c08d97024ee9605854235277906484974fb1503fa0d13a3478e510eeaf36c4af58d80afbdf63ba000ba5e23a9e6d1120fd662656029d5ccd7ce82076dd49ba41f02b0507f1a67d386d01d7dfc99e8a632b5119301398c5968be9ee2b441f0f14ce05d9178ebb1a52e177304ff8428ef61523d9f2ddf76958390554fd831a83ef96fc85a9aad6bbb77e4b33889ed3a2ce78bdea72b09c0b92034577be354c64426882158dd75b830c3f498c55bca408a,8,0.763130
0xca55609d72124d089e5492c96a66e657652e4ed1cc137193fd35cba07af900e3643a9a8f392a305c8a73df96f5e077a567ab16956eaad846d632787eac8820c17d8e38b95347e779bea8b18cb058061e272bc7d4c407ffd2b568fa48c2810c637bfbe2c0ba3b5f141161f48bae451015e50b5042b8a1218349bb56229c0dd5a71aa4806f17f18533af3669eb03862fc8ed049470f831e9021f29b64a405d431bbff00e37522dfeead9d05b285144b4627689e4bc6c23a3cdf2c55a263d745e82a23c6bf3e17fce8d75efa698d32c8490b27cfc0a4c183f1d250f19de34a96d01addcb797dd09874bbd053e24b3c399ee91419bcfdbece8f6594f1cd7f7c69fda,9,0.191640
0x179bf767ea33a58f0969ad2bc79c257cbe3b94fad7432c57b297cee2a699541900a1cd3e3dbb73f2e19140150d6e078351d0a89862790e455068ef63b424887ec27784f5d5f03ce3c16d1c7da2951b056c8978f147ff20b39638f4062372a4df160329275982c00c8d4841a39aac65873a617664dd7026804902ecc8b8ebb95baeb5d292226b6f5d852d4aee11cfd45eaf0b9f5a5c8b9e7bf85f1a3fc62f1de47f35b67466815571d6dc0fde6031caf90aaa1f46fec94b04308ed88c08bfab4dda321214fbe57ab037e6d3584e8afc2ac42834db6a0113524218e036d990bdbcfda7e993534c4fb121bacc75e71056b71e2ef3edd1e839c38644a9f6c5a09dcb,3,0.291090
0x0f7b519bd41b1e23ac17db4f29a2b570b6f6fdc0e5b72f9d4e229141850271efe4e8e238ec93cf4934463581bfd0775d5ff5adcc54a3ff89cafadf7558d2f3d96d5a6b2c6394c9c75ecd8ffb39da64a48ac1137a5626a9430327ede91905f801aa20d19e18bbe1bd4473d88c0d255906451d6e7ca6be697209527f6ad55008f184673d3a15c89f376c5bf414dd2107b3bc322e2b4dba9066285331866f61afc6dc4a5c55b00036d76542d67dc42a1692fe8deae380973e98c59983b86062f0d357873c79ab1ab97ede828e76b20cc2a78b11ce1f2df23bc347b178e7ae10a096a8f74cb4cb0e95fc6804749c0ba5ee0a1c339a124b3f244048a1f930e688ebe0,1,1.139960
0x2547e6ed8b38e1e3fb53939c951a92f742d937f10e39060a7ad043e586685d357f0b898fad1fa69bdd2b21a98310cb3ffa992cdf98e9f0d446b5ab3b05e4797573a2b67d66501e876e72596a15deffeeebf9f8f426af32613e55da69dbb8be62456bbaa3d2fc5b8acee82e3344c5dcf5d89faaccd3b75f3d4ccf246c91a74dc72752009a28f2400c9716fd6036564f7790a8310d7b4a1b88c22f1c128ed1654822c40304cdf3e21407a167b2bbc63c2aeab9ae809e745134b35aa57e02bdc91309b17cb0fe1981490185ecc33064d5bc18c18dd720718408235e4b6fc00f3ad66db454a0e729bf8cca17119d704e827641c8efac94f657781d585c63e0a4962d,2,0.260330
0x03c2fca60af9deef50c9454f7909a5d5d7ee0d5e4c8946c8668e170cf2929c3aa85640e374f64868ccbc94d05153310834ac0477159bd11b2da05f3725ceea2e4ecd0eb06d36623ef87267fe9a181f162a1d0644ebec7ae28f2f0fabe92407908a2621b42381f7e15cc77e806e881c35b83060bf27fa95103ff53d4d87c6c15400dccb3973c57d2283aa57208b1a85dd76e065d2f4938d13a3ed1152df7cbbae419197db7f8c2901699f58961e19af55b998b3d9d64b75e66c4a847bf3f0a9cf990bc0da70a463a232d8b5b7a76f59e48286e55db6fdfbb23bd36a43149d6b425a4961be12f138023ccabd64e82cc447715b9ea10533b1e72bff78c3d4ad28ba,4,0.294730
0x1f1328264048f1d721d93b4b778ad1e0ae0867943adce84fd6eb89863c87a7470c1c6cb9c0e26aa0d4e68d39d37fde9a2d7d1dcaefab65c1e13ffc532383d2425f51bfc8200a6eac4376b0cdf863f971f0a4222f8bfaa912a14c3e975b57aa9d5e36335806786b9ec6f2c55d859291d50df54a3568b88184b7cfd06d7ee5c2a5ba3074fbd8c9f4542bf35210cc2900909638c4c3e4df141e566472be7bf6694d04db8fed8e88329caf73052a9344601bb39b9955dd19e3312c2475a2828ca337a615a802c74662667ab1119f0ebc700703166f0b61b2ffadecea0f1ab65ab44eda2725093d2ece79e7e9504580cb01b5bb59fd9895ee7c3449f7febd41175c18,3,0.515030
0xf04b52d1c776dac017be236b2d07bff28067860df4fda8625bb74e92b8dbb9ca46559c65e994fa66ad7c3512753283cb74febcccc871880f49fc2c1b28a19ec62b4fd8ee51d27d41241cdd3b44bd43afed827fa530b2870900f7e003f353c93763aa1514582efb8a5791ae6c2fc2c164d70cdf56ec6e3d08dc338e39855cb17b6a95b30106290578189b68c5271e7740a2cdc38f42a422de3647ceb42a793a59e85ff19de1d69aa91f601d93f5e3a3451ae7acef97b6254d196f84ff5dd054e4f650900e7302ab8b11d361e631d4b0893cf8a60b4acff921207e26d96dbb348d3f38b5ead54c138ca0a77a5ee20a729869c499e504ba815a16eb4870963e109f,8,1.167050
0xe2091f923414ed7b2f0d8a9f89958f0fb0806ee40a986399c8caa2573586ac3847f68e683d50157a8cd054d313727394a704e89d1d83d55cf15f46fef28503ad3323ef3659f98d6c4dda4311b167b62953701c2bdbba87de9c2c77f86d9a76ee252055a5eca666063ac43e015802af241a61225e8ba3e6ffb3e569a8f03091d7e3179784f7e9fc48aafd5144d8b5f5f34249b2cce0ab967178eab493c3d4bc523721c59e81100507264a826a3f904ec21600c0c15aa9563288b9c7df31d1fbe7c61b2acd0b4f2e0eb86474ddcec94bebbb5d7d18cff4270c657e19be394c45aecb79b740d66be128dcd2600812417f3b759bbd1e622dfaa0bf5b6fd93ca17ca4,0,0.185970
0xdc7f5ec0762fb8e62105f81697a9c6201beb89e76b2b335974574d03173a0f439dea71c95f04ecc1d39a86654ef1678f96fccf4aafa80cf6da77835d8ebe24f4d629efed3e885c1d4447277c87cce1b94614609873118d023f8594b7759bfdc2b412d736a1bbdd8b372ae87d55bce041ee3b34d131d8df6c4915aaa230e2d901f979aedeb63c0a00b578e9c86423380bce48f3ad63d4a66f07a09066d01cc772282c9168accd228c254b063dfb7e1e6d9ea4f7586a4092f5f235b2fff052b3995be36edb08b1cb19a50e7a39b042ca698456e57b5481d2269f5afabdc5ab620dd545324c184f9c80091a2e53a7e4ba1082fec3958a6113a35093c47051bf1f2d,4,0.453410
0x10dab641d0916bf034c6f92ee029178cf8d3005d616ad97b9e78400552fe862381a2276620d71648a11b116959e97c9f96843719c4ca89ab01b81ad6f17593b715333d8f8a3eee57bb07e1cd25551df51308fb06444751d5ba3039a7d28398e458b32b747ef6afadce5e4de24e60926c325b09fd46c3b40372807d3f0cc81fdec9df26a4ec1e359cbd65e6bcf26d5c029bacfc68a8dcc10abf2deac028e5972cb0c2123cb10bd84f0ee3c767d495828570c5be63cb45efeba06e6f495654db2471f39453ed3a909a4b64aeb27ab576380d143bf762fa8b3179367f2aa35f992fb90477a5cfa9cc8d87e7aa4c224a211ca69d42e88e73f4ffd1dd880f5a435018,1,1.018510
0x69c479d91bb24a8d5a65a57a64128f3ffffd8296327dc2dcf3c544abe146e8284c193db32f15354568583a9f9dba9aca70915fa2388ace088e49bf8b8987acc9f6f5dd98e9d7aeb1f4debcd2d81f212b3753f9f79b8ca6631e515411ee90d6ea742c4b2e1cc1770d939c410f29840533fee7b4fb5c0a95736c1378a4f17b234fb76a72bb24e63c04fcf285eca9af346697a1396d67be568388d3764dcc5bb5b0c7a05717d4e37e81ef6e5e1a22cfcb0207d56f9255f06bb9482d47c8522530a359037560409450d020bdcd4e31a871b8e5aa00c3eb27e4267fe243dba7da61360b0e142a18801d3bb69ed1fadfad99623e06ed0110c0160cf886e009c67c5d42,6,0.288810
0x01f7b91e0e22ad96e27f2ecb3b1c09bc67846b0804698eb26dd54af1abc3e4b820aee79f510fd2d36288539e77c0335f8724eca0a12a25d65bc49442ca4d3f1590d7188c176059ee9dbd26c96102360774c6bbddb7e16fd0f69943143a560d5ceffb7e79ff974f05715e0c03f82355a44464f354e8cca99338344e78b0632bf2bfd1587a109b32bafe063772e9294b7da80b7ca2d88d5dfc701675508bfa9582a792de66b5276e0a49ceebda4cc52fc1dcb691e541fdf9b4a631cf7b867319cd683946e3485a8f98e6358af43d12451bac895230b11d2c80c83c21af1165aa136c85766a9ac7c228a5e0f51fb3ed5747d9d41a00df40db9ca3be3ef0ea2d8381,9,0.265310
0x53ec44bea1a370eb41b5a42b58771ab85235133189c3d043f70d1ccd8b33c54a326ff0e1ac6d04b7b461f3496cee07ddcb08df0b8ce9095603397b55ca9b86e2967e5ca7abb30c76850616de8a723863f6bcbbaf73ea0afc30c82475985714e0f446a5d69315a2545b4b0fc06421b0a8473fe6aad717ef9c99f82dc1503d2c11d492cfd3a645c9db0ec69765004fb21d51e7fde36612e4fb2f276871f2d1a069ff28fa10ede519cc01d98eb19a3c95dc67b984ce408d295a595fe82048d27a9fda3e2205809d4d943b18918f25d87c83ba74d5bfc2c73788f15dc4ae422ef91f34fe7f9e7d785e904ead1ea92a4c3a6b8162237936821bb6bd026e26876a60f5,1,2.308180
0x53ec44bea1a370eb41b5a42b58771ab85235133189c3d043f70d1ccd8b33c54a326ff0e1ac6d04b7b461f3496cee07ddcb08df0b8ce9095603397b55ca9b86e2967e5ca7abb30c76850616de8a723863f6bcbbaf73ea0afc30c82475985714e0f446a5d69315a2545b4b0fc06421b0a8473fe6aad717ef9c99f82dc1503d2c11d492cfd3a645c9db0ec69765004fb21d51e7fde36612e4fb2f276871f2d1a069ff28fa10ede519cc01d98eb19a3c95dc67b984ce408d295a595fe82048d27a9fda3e2205809d4d943b18918f25d87c83ba74d5bfc2c73788f15dc4ae422ef91f34fe7f9e7d785e904ead1ea92a4c3a6b8162237936821bb6bd026e26876a60f5,3,0.721790
0x738c89f91833f207cd909d5dcc37a27fda22f317bd5b9f4a67c2754c2a3f7a19b73d70dfa0aaa8adee1f32265eea7e05e2720c5339ce0b66ac99d1828f4f6f120a3bdd4e9b8116ed1b1a446c4629bbfd23bfd34576b01cf67d6dde3cb87be67756a1579ae19ef0648e4b2d8061dc41ebc52588842c15ba21cb13d5c7b96afff7d2b63e3a83c92e0131ca859c03abb178bc49244da35f51d793e560551d023458ae485c408647c152308759db270df436d67c0ec4e76bec695a6571e394d00996b250fcf56e149208e9af79fbc0a6b5c83820a9d8a7971e43e404544200f1a5e09510b4fe8d0f35d9d491faefc628748b682f2b62f811c398bea4e8cfb363068a,1,1.277360
